user_id,avg_txn_idr,txn_count,weekend_ratio,night_ratio,above_avg_ratio,spike_ratio,unique_categories,spending_cov,impulse_score,dominant_payment,gender,age,pendapatan_bulan,spending_ratio,segmen,segmen_label,kota,tier_kota,populasi_kota,cat_belanja_online_ratio,cat_elektronik_ratio,cat_fashion_pakaian_ratio,cat_hiburan_ratio,cat_investasi_asuransi_ratio,cat_kecantikan_perawat_ratio,cat_kesehatan_ratio,cat_kesehatan_kecantik_ratio,cat_makanan_minuman_ratio,cat_olahraga_gym_ratio,cat_pendidikan_ratio,cat_properti_renovasi_ratio,cat_pulsa_data_ratio,cat_restoran_kafe_ratio,cat_sembako_kebutuhan__ratio,cat_transportasi_ratio,cat_travel_hotel_ratio,cluster,spending_persona,persona_encoded
BUDU00552,57234.21052631579,38,0.23684210526315788,0.21052631578947367,0.0,0.10526315789473684,7,0.926747432453145,0.1618,Tunai,P,27.0,2186615,0.851,D,Kelas D (Menengah Bawah),Desa Sejahtera,Desa,4100,0.0,0.0,0.16419145707848637,0.0,0.0,0.0,0.00818428433491195,0.0,0.27334590096096373,0.0,0.12336199365488068,0.0,0.0468987079865741,0.0,0.262724722975769,0.12129293300841418,0.0,0,Rational Spender,2
BUDU00553,20100.0,17,0.29411764705882354,0.17647058823529413,0.0,0.11764705882352941,5,0.7076054183536636,0.1735,Tunai,P,18.0,1363847,0.861,E,Kelas E (Miskin),Desa Panyingkiran,Desa,3700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27977758267486097,0.0,0.09716125256072579,0.0,0.12935323383084577,0.0,0.3523558677202224,0.14135206321334504,0.0,0,Rational Spender,2
BUDU00554,516248.7804878049,82,0.32926829268292684,0.18292682926829268,0.21951219512195122,0.07317073170731707,10,0.9517196130958891,0.225,Kartu Kredit,L,49.0,9128476,0.501,B,Kelas B (Menengah Atas),Palembang,Kota Besar,1700000,0.1405046725439616,0.11715140176318847,0.05781623531857395,0.08882085589288582,0.0,0.08217346524175337,0.0,0.0,0.2606514159367293,0.04411042133212386,0.0,0.0,0.0,0.14109996125898838,0.0,0.04889871587720044,0.018772854834594777,1,Emotional Spender,0
BUDU00555,16768.18181818182,22,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,4,0.6096448275129114,0.0523,Tunai,L,37.0,1296274,0.859,E,Kelas E (Miskin),Medan,Kota Besar,2400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1919219300623475,0.0,0.0,0.0,0.07156410951477366,0.0,0.633233938736785,0.10328002168609379,0.0,0,Rational Spender,2
BUDU00556,186591.48936170212,47,0.3404255319148936,0.1276595744680851,0.0,0.0851063829787234,9,0.9347537189195944,0.1702,Kartu Debit,P,24.0,4223579,0.638,C,Kelas C (Menengah),Surabaya,Kota Besar,3100000,0.14976396269014117,0.0,0.24302720700586103,0.1415197609979703,0.0,0.0,0.0,0.08843987320121326,0.17499828958471117,0.0,0.018278638053319345,0.0,0.05369563730073662,0.0,0.037001984081735044,0.09327464708431207,0.0,1,Emotional Spender,0
BUDU00557,763051.7857142857,56,0.25,0.26785714285714285,0.42857142857142855,0.08928571428571429,10,0.9313546836096356,0.267,Kartu Kredit,L,36.0,19950918,0.548,B,Kelas B (Menengah Atas),Tangerang Selatan,Metropolitan,1700000,0.21193796526635292,0.2098177197297506,0.0486533164524969,0.045805260361939486,0.0,0.09841356021052682,0.0,0.0,0.17097229405418563,0.0206735640953034,0.0,0.0,0.0,0.0678174342220735,0.0,0.029180288737190183,0.0967285968701806,1,Emotional Spender,0
BUDU00558,493844.89795918367,49,0.32653061224489793,0.2653061224489796,0.1836734693877551,0.061224489795918366,8,0.7109585230032034,0.2398,Kartu Kredit,L,39.0,12425978,0.519,B,Kelas B (Menengah Atas),Yogyakarta,Kota Besar,420000,0.256058251785242,0.0,0.20201748875958742,0.0767736709865115,0.0,0.02190640703517588,0.0,0.0,0.2531076434805607,0.09304334170854271,0.0,0.0,0.0,0.0,0.0,0.02615462179317641,0.07093857445120338,1,Emotional Spender,0
BUDU00559,53391.666666666664,36,0.3888888888888889,0.2222222222222222,0.0,0.1111111111111111,7,0.7762744716334078,0.2194,Tunai,P,46.0,2938626,0.753,D,Kelas D (Menengah Bawah),Desa Sukamaju,Desa,5000,0.0,0.0,0.17569325217210344,0.026013214713074242,0.0,0.0,0.09890224233910827,0.0,0.14015920087404402,0.0,0.0,0.0,0.13365589719577545,0.0,0.243171531137818,0.18240466156807658,0.0,0,Rational Spender,2
BUDU00560,19388.88888888889,18,0.3333333333333333,0.1111111111111111,0.0,0.05555555555555555,6,0.9355208738065827,0.1583,Tunai,L,34.0,1162610,0.945,E,Kelas E (Miskin),Desa Cikaret,Desa,2800,0.0,0.0,0.0,0.0,0.0,0.0,0.14154727793696276,0.0,0.35587392550143265,0.0,0.1510028653295129,0.0,0.08424068767908309,0.0,0.2034383954154728,0.06389684813753582,0.0,0,Rational Spender,2
BUDU00561,55377.142857142855,35,0.3142857142857143,0.2,0.0,0.08571428571428572,7,0.7077508033295465,0.1829,Gopay,L,20.0,2367327,0.869,D,Kelas D (Menengah Bawah),Tasikmalaya,Kota Kecil,700000,0.0,0.0,0.24393767413063666,0.0315240945206893,0.0,0.0,0.12047260344649675,0.0,0.18011557114848828,0.0,0.0,0.0,0.09957692704571251,0.0,0.09328242699411825,0.23109070271385823,0.0,0,Rational Spender,2
BUDU00562,142828.20512820513,39,0.3076923076923077,0.1282051282051282,0.0,0.10256410256410256,8,0.7460485992122272,0.1615,Gopay,L,30.0,4943542,0.6,C,Kelas C (Menengah),Bandung,Kota Besar,2500000,0.31748738847099794,0.0,0.03798718201892178,0.051810494946412225,0.0,0.0,0.0,0.0664955208875644,0.40800315961438344,0.0,0.0,0.0,0.03392994991293108,0.0,0.0782902177620595,0.00599608638672962,0.0,1,Emotional Spender,0
BUDU00563,197631.42857142858,35,0.3142857142857143,0.11428571428571428,0.0,0.08571428571428572,8,0.6936217246189721,0.1571,Kartu Debit,L,30.0,3983274,0.806,C,Kelas C (Menengah),Tangerang Selatan,Metropolitan,1700000,0.20551965419033988,0.0,0.1432247618221509,0.1621344204941377,0.0,0.0,0.0,0.0627286001358951,0.3263506382732648,0.0,0.018909658671986816,0.0,0.0,0.0,0.024316548842723107,0.05681571756950167,0.0,1,Emotional Spender,0
BUDU00564,134816.66666666666,30,0.26666666666666666,0.16666666666666666,0.0,0.1,9,0.8319709996889751,0.1583,Gopay,L,20.0,5491816,0.703,C,Kelas C (Menengah),Makassar,Kota Besar,1500000,0.30802324143899124,0.0,0.03815057485474101,0.19636543454073432,0.0,0.0,0.0,0.018469526517492892,0.14600074174805291,0.0,0.08154283595005563,0.0,0.06668314995673136,0.0,0.08055383854617382,0.06421065644702682,0.0,1,Emotional Spender,0
BUDU00565,568457.9710144928,69,0.3188405797101449,0.2753623188405797,0.2318840579710145,0.07246376811594203,9,0.792560302188228,0.2514,Kartu Kredit,P,36.0,8094769,0.629,B,Kelas B (Menengah Atas),Tangerang Selatan,Metropolitan,1700000,0.12328292150644,0.09730111463506665,0.09003763040618404,0.08999938812347669,0.0,0.10838117867814274,0.0,0.0,0.20595253877767467,0.0,0.0,0.0,0.0,0.12528681712030512,0.0,0.0311598119499485,0.12859859880276162,1,Emotional Spender,0
BUDU00566,3859567.9389312975,131,0.3053435114503817,0.1450381679389313,0.9312977099236641,0.11450381679389313,10,1.0601669718357551,0.3538,Kartu Kredit,L,33.0,113282979,0.28,A,Kelas A (Kaya),Medan,Kota Besar,2400000,0.04916165516292018,0.07814365963520024,0.03142819055409833,0.037388197943289146,0.08758030503750568,0.024414788349920117,0.0,0.0,0.0,0.017373696458528563,0.0,0.11407439111366735,0.0,0.33881674846332127,0.0,0.0,0.22161836728154913,2,Impulsive Spender,1
BUDU00567,43662.96296296296,27,0.2222222222222222,0.037037037037037035,0.0,0.07407407407407407,8,1.0416715469679036,0.1,Dana,L,35.0,2993990,0.82,D,Kelas D (Menengah Bawah),Makassar,Kota Besar,1500000,0.0,0.0,0.08728475697684282,0.07210111120536093,0.0,0.0,0.15327847993892613,0.0,0.016116718975315972,0.0,0.28730172194418524,0.0,0.03571125625583171,0.0,0.17193994401560778,0.17626601068792944,0.0,0,Rational Spender,2
BUDU00568,683391.8918918918,74,0.24324324324324326,0.16216216216216217,0.33783783783783783,0.04054054054054054,10,0.6418239622730725,0.2074,Kartu Kredit,L,31.0,7092193,0.613,B,Kelas B (Menengah Atas),Depok,Metropolitan,2200000,0.19529374542722114,0.21137213027229043,0.06505111625239762,0.014593344011389927,0.0,0.09611437385062585,0.0,0.0,0.15881434023452176,0.02677028336398331,0.0,0.0,0.0,0.10617943089913191,0.0,0.06340590456981274,0.0624053311186253,1,Emotional Spender,0
BUDU00569,153185.29411764705,68,0.19117647058823528,0.27941176470588236,0.0,0.058823529411764705,9,0.777725672813302,0.1596,Kartu Debit,L,26.0,4474900,0.631,C,Kelas C (Menengah),Bandung,Kota Besar,2500000,0.17287790641860107,0.0,0.029788990649540156,0.14175450722884628,0.0,0.0,0.0,0.009254459228539062,0.4037977843058196,0.0,0.03239060729988672,0.0,0.04041625866405545,0.0,0.10908549814718814,0.06063398805752357,0.0,1,Emotional Spender,0
BUDU00570,716537.6811594203,69,0.3333333333333333,0.13043478260869565,0.2898550724637681,0.10144927536231885,10,1.0539752310210437,0.229,Kartu Debit,L,24.0,19174413,0.692,B,Kelas B (Menengah Atas),Tangerang,Metropolitan,2100000,0.11381826051604839,0.20649014686161918,0.1316131720370299,0.11805764839374529,0.0,0.038522605686362156,0.0,0.0,0.15621213929301736,0.0720068930505187,0.0,0.0,0.0,0.07575883222662926,0.0,0.008638561844295536,0.07888174009073423,1,Emotional Spender,0
BUDU00571,44360.0,30,0.2,0.2,0.0,0.06666666666666667,7,0.6129922598885288,0.14,Gopay,P,22.0,2306371,0.835,D,Kelas D (Menengah Bawah),Tegal,Kota Kecil,285000,0.0,0.0,0.15764953411481816,0.013450556056507364,0.0,0.0,0.026149684400360685,0.0,0.3428013225127743,0.0,0.04839194469492035,0.0,0.0,0.0,0.32258791704238055,0.08896904117823866,0.0,0,Rational Spender,2
BUDU00572,16355.0,20,0.25,0.35,0.0,0.05,4,0.5303358466915257,0.2,Tunai,P,42.0,1375860,0.956,E,Kelas E (Miskin),Desa Rawa Indah,Desa,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0687863038826047,0.0,0.0,0.0,0.0,0.0,0.24854784469581168,0.0,0.38184041577499234,0.30082543564659125,0.0,0,Rational Spender,2
BUDU00573,193182.60869565216,46,0.32608695652173914,0.1956521739130435,0.0,0.13043478260869565,8,0.7607864030429226,0.1924,Gopay,L,31.0,3597526,0.734,C,Kelas C (Menengah),Medan,Kota Besar,2400000,0.34773361541231546,0.0,0.15606994958588405,0.0,0.0,0.0,0.0,0.06448055455527547,0.24531868923298525,0.0,0.06682120993878286,0.0,0.01408894490457328,0.0,0.08248559596687072,0.023001440403312926,0.0,1,Emotional Spender,0
BUDU00574,2845933.3333333335,135,0.3037037037037037,0.16296296296296298,0.8666666666666667,0.1037037037037037,10,1.0553558316705518,0.3441,Kartu Kredit,L,46.0,52915857,0.312,A,Kelas A (Kaya),Medan,Kota Besar,2400000,0.03690099713431251,0.10155960031337763,0.06996389910489562,0.06754927759167727,0.06473044057667732,0.04729711791484145,0.0,0.0,0.0,0.027801333156342645,0.0,0.10257287201230605,0.0,0.2951314546292175,0.0,0.0,0.18649300756635198,2,Impulsive Spender,1
BUDU00575,615277.0,100,0.32,0.22,0.26,0.11,10,0.8894866769217717,0.2465,Kartu Kredit,L,44.0,10388777,0.473,B,Kelas B (Menengah Atas),Surabaya,Kota Besar,3100000,0.1971437255089984,0.07210410920609742,0.12413920884414661,0.09060146893187947,0.0,0.05701984634562969,0.0,0.0,0.2742439584122273,0.04794913510500149,0.0,0.0,0.0,0.076498877741245,0.0,0.028504234678039322,0.03179543522673527,1,Emotional Spender,0
BUDU00576,20673.91304347826,23,0.30434782608695654,0.17391304347826086,0.0,0.17391304347826086,5,0.9785876686023166,0.1848,Tunai,L,18.0,1231328,0.933,E,Kelas E (Miskin),Yogyakarta,Kota Besar,420000,0.0,0.0,0.0,0.0,0.0,0.0,0.05594111461619348,0.0,0.23301787592008413,0.0,0.0,0.0,0.06351209253417456,0.0,0.30977917981072556,0.3377497371188223,0.0,0,Rational Spender,2
BUDU00577,60242.857142857145,21,0.38095238095238093,0.19047619047619047,0.0,0.19047619047619047,6,1.25425613799691,0.219,Gopay,P,30.0,2126825,0.879,D,Kelas D (Menengah Bawah),Desa Sejahtera,Desa,4100,0.0,0.0,0.0,0.0,0.0,0.0,0.1138249940716149,0.0,0.5737095881748479,0.0,0.08963718283139673,0.0,0.11232313651094775,0.0,0.0512212473322267,0.05928385107896609,0.0,0,Rational Spender,2
BUDU00578,142973.91304347827,69,0.3188405797101449,0.15942028985507245,0.0,0.14492753623188406,9,0.7484257211726401,0.1812,Ovo,L,30.0,4445948,0.708,C,Kelas C (Menengah),Makassar,Kota Besar,1500000,0.23944775574747598,0.0,0.13073227101325874,0.13847666545026963,0.0,0.0,0.0,0.061661192880022704,0.2182723107488951,0.0,0.05163605400802822,0.0,0.03708997283379962,0.0,0.07519360986092527,0.04749016745732474,0.0,1,Emotional Spender,0
BUDU00579,680183.1168831169,77,0.23376623376623376,0.18181818181818182,0.36363636363636365,0.09090909090909091,10,0.7564863799097472,0.2227,Kartu Kredit,L,37.0,14642730,0.648,B,Kelas B (Menengah Atas),Tangerang Selatan,Metropolitan,1700000,0.07971306428177286,0.12945520782218692,0.03843311865979559,0.18368048329231432,0.0,0.08781248746995175,0.0,0.0,0.14028689753141343,0.07284516583578525,0.0,0.0,0.0,0.1525047685783622,0.0,0.034629712014144394,0.08063909451427327,1,Emotional Spender,0
BUDU00580,168862.5,40,0.2,0.15,0.0,0.1,7,0.7802451976060861,0.13,Gopay,P,38.0,3425063,0.608,C,Kelas C (Menengah),Makassar,Kota Besar,1500000,0.2709156858390703,0.0,0.13031312458361094,0.19776445332741135,0.0,0.0,0.0,0.0,0.30655118809682436,0.0,0.018343326671108152,0.0,0.02316973869272337,0.0,0.05294248278925161,0.0,0.0,1,Emotional Spender,0
BUDU00581,151193.8775510204,49,0.2653061224489796,0.14285714285714285,0.0,0.08163265306122448,9,0.8154533382437815,0.148,Kartu Debit,P,30.0,6862071,0.661,C,Kelas C (Menengah),Bandung,Kota Besar,2500000,0.26917729634878856,0.0,0.09027468448403861,0.18797327394209354,0.0,0.0,0.0,0.019545117095228454,0.1267867989471553,0.0,0.017925356009988527,0.0,0.03990011473307687,0.0,0.15448471350475804,0.0939326449348721,0.0,1,Emotional Spender,0
BUDU00582,63929.26829268293,41,0.1951219512195122,0.24390243902439024,0.0,0.14634146341463414,6,1.0510305067040124,0.1634,Gopay,P,33.0,1929134,0.759,D,Kelas D (Menengah Bawah),Makassar,Kota Besar,1500000,0.0,0.0,0.12983098699019496,0.0,0.0,0.0,0.0,0.0,0.40067147380870627,0.0,0.10289573080004578,0.0,0.01648162985006295,0.0,0.20418908092022434,0.1459310976307657,0.0,0,Rational Spender,2
BUDU00583,681146.7532467532,77,0.24675324675324675,0.23376623376623376,0.35064935064935066,0.1038961038961039,10,0.9125919571482236,0.2422,Kartu Kredit,P,44.0,12575497,0.573,B,Kelas B (Menengah Atas),Makassar,Kota Besar,1500000,0.18183811486740276,0.18105829931570708,0.08470436601376975,0.04954784044478086,0.0,0.09661704955165372,0.0,0.0,0.19369741249954717,0.042264477590312745,0.0,0.0,0.0,0.08832316776711542,0.0,0.019228459263693962,0.06272081268601652,1,Emotional Spender,0
BUDU00584,21235.714285714286,14,0.0,0.2857142857142857,0.0,0.0,4,0.7051405254405269,0.0857,Tunai,L,29.0,824255,0.979,E,Kelas E (Miskin),Desa Rawa Indah,Desa,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16818028927009754,0.0,0.35317860746720486,0.0,0.20887991927346114,0.0,0.2697611839892365,0.0,0.0,0,Rational Spender,2
BUDU00585,172296.42857142858,56,0.26785714285714285,0.10714285714285714,0.017857142857142856,0.125,9,0.8293827902737525,0.1482,Gopay,P,20.0,4533551,0.666,C,Kelas C (Menengah),Bandung,Kota Besar,2500000,0.19400742076570693,0.0,0.04327052629397011,0.09347470099289017,0.0,0.0,0.0,0.07491242252762059,0.34623675973716395,0.0,0.10619157183425575,0.0,0.009058308977468234,0.0,0.031134050535829034,0.10171423833509524,0.0,1,Emotional Spender,0
BUDU00586,162680.0,40,0.25,0.25,0.0,0.1,8,0.6251249835171571,0.1775,Gopay,P,41.0,3779986,0.805,C,Kelas C (Menengah),Semarang,Kota Besar,1800000,0.3285130317187116,0.0,0.21958753380870422,0.0822934595524957,0.0,0.0,0.0,0.0,0.1942156380624539,0.0,0.018056921563806245,0.0,0.027984386525694616,0.0,0.05667568232112122,0.07267334644701254,0.0,1,Emotional Spender,0
BUDU00587,533219.2307692308,52,0.23076923076923078,0.19230769230769232,0.17307692307692307,0.07692307692307693,10,1.0713682346292304,0.1846,Kartu Debit,P,49.0,16624917,0.572,B,Kelas B (Menengah Atas),Surabaya,Kota Besar,3100000,0.05492401018487128,0.18703881359233104,0.08720615708649206,0.09793561603323787,0.0,0.07632161688438152,0.0,0.0,0.18649783246896573,0.033753615557174495,0.0,0.0,0.0,0.1706975771258755,0.0,0.06724395363431118,0.038380807432359325,1,Emotional Spender,0
BUDU00588,3057524.0,75,0.29333333333333333,0.17333333333333334,0.8533333333333334,0.10666666666666667,10,1.2566429673111608,0.3413,Kartu Kredit,L,31.0,114222306,0.467,A,Kelas A (Kaya),Depok,Metropolitan,2200000,0.03757811876538009,0.3614964265202824,0.0512850703161556,0.07159562225295152,0.050564225606514725,0.04920713623180063,0.0,0.0,0.0,0.024905991471094475,0.0,0.13515424027197606,0.0,0.13645463889517576,0.0,0.0,0.08175852966866873,2,Impulsive Spender,1
BUDU00589,130714.28571428571,35,0.17142857142857143,0.22857142857142856,0.0,0.11428571428571428,8,0.8175551683336825,0.1457,Gopay,L,37.0,6554986,0.612,C,Kelas C (Menengah),Blitar,Kota Kecil,150000,0.09436065573770491,0.0,0.06843715846994536,0.10347540983606557,0.0,0.0,0.0,0.3675191256830601,0.17066666666666666,0.0,0.0,0.0,0.05213114754098361,0.0,0.04163934426229508,0.10177049180327868,0.0,1,Emotional Spender,0
BUDU00590,30633.333333333332,21,0.42857142857142855,0.19047619047619047,0.0,0.14285714285714285,6,0.9225838167754287,0.2286,Gopay,L,23.0,2828339,0.804,D,Kelas D (Menengah Bawah),Desa Cikaret,Desa,2800,0.0,0.0,0.1148764184672781,0.0,0.0,0.0,0.3309497901445671,0.0,0.07756878594745842,0.0,0.0,0.0,0.10088605627234572,0.0,0.09047100886056272,0.285247940307788,0.0,0,Rational Spender,2
BUDU00591,167965.7142857143,35,0.34285714285714286,0.17142857142857143,0.0,0.08571428571428572,9,0.7270628827321794,0.1843,Ovo,L,28.0,3964257,0.632,C,Kelas C (Menengah),Pekalongan,Kota Kecil,310000,0.2552051439069198,0.0,0.10602503912363068,0.04359733278900456,0.0,0.0,0.0,0.06242770633462611,0.3669966659862557,0.0,0.027352520922637274,0.0,0.02275974688711982,0.0,0.08836837449819691,0.02726746955160917,0.0,1,Emotional Spender,0
BUDU00592,21961.11111111111,18,0.16666666666666666,0.2222222222222222,0.0,0.1111111111111111,3,0.8431921539354952,0.1417,Tunai,L,18.0,1247070,0.859,E,Kelas E (Miskin),Desa Makmur,Desa,3200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39311915001264863,0.0,0.0,0.0,0.2952188211484948,0.0,0.3116620288388566,0.0,0.0,0,Rational Spender,2
BUDU00593,23400.0,12,0.4166666666666667,0.16666666666666666,0.0,0.0,6,0.9231848335439775,0.1958,Tunai,P,27.0,1337095,0.857,E,Kelas E (Miskin),Medan,Kota Besar,2400000,0.0,0.0,0.0,0.0,0.0,0.0,0.14743589743589744,0.0,0.31445868945868943,0.0,0.20156695156695156,0.0,0.1193019943019943,0.0,0.16025641025641027,0.05698005698005698,0.0,0,Rational Spender,2
BUDU00594,554066.6666666666,69,0.2318840579710145,0.2028985507246377,0.2318840579710145,0.13043478260869565,10,0.9577739192272673,0.208,Kartu Debit,P,48.0,8362864,0.488,B,Kelas B (Menengah Atas),Yogyakarta,Kota Besar,420000,0.13018367485731325,0.00513986178610851,0.08887121834342124,0.13522937123665335,0.0,0.00361490533760914,0.0,0.0,0.20527797104936882,0.043609046156743554,0.0,0.0,0.0,0.19493285483356265,0.0,0.05925358220901582,0.13388751419020367,1,Emotional Spender,0
BUDU00595,59556.41025641026,39,0.20512820512820512,0.15384615384615385,0.0,0.10256410256410256,6,1.0965683720490258,0.1333,Ovo,L,30.0,1570837,0.816,D,Kelas D (Menengah Bawah),Desa Panyingkiran,Desa,3700,0.0,0.0,0.0,0.0,0.0,0.0,0.04770310414603694,0.0,0.4681620527833986,0.0,0.028673526499332674,0.0,0.13075300297068068,0.0,0.17651870667757352,0.14818960692297756,0.0,0,Rational Spender,2
BUDU00596,135952.0,50,0.14,0.16,0.0,0.08,9,0.6828857582130269,0.109,Gopay,L,28.0,6372579,0.746,C,Kelas C (Menengah),Medan,Kota Besar,2400000,0.1665146522301989,0.0,0.08519183241143934,0.16042426738849005,0.0,0.0,0.0,0.08620689655172414,0.309829939978816,0.0,0.03905790278921972,0.0,0.029686948334706368,0.0,0.0808226432858656,0.042264917029539835,0.0,1,Emotional Spender,0
BUDU00597,17136.842105263157,19,0.3157894736842105,0.15789473684210525,0.0,0.05263157894736842,5,0.5511104887606226,0.1658,Tunai,P,33.0,918442,0.91,E,Kelas E (Miskin),Desa Sukamaju,Desa,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.11087223587223587,0.0,0.15264127764127763,0.0,0.08230958230958231,0.0,0.0,0.0,0.4702088452088452,0.18396805896805896,0.0,0,Rational Spender,2
BUDU00598,19858.333333333332,12,0.16666666666666666,0.25,0.0,0.25,5,1.093941979612256,0.1708,Tunai,L,42.0,1385403,0.875,E,Kelas E (Miskin),Desa Makmur,Desa,3200,0.0,0.0,0.0,0.0,0.0,0.0,0.3310952580780529,0.0,0.0,0.0,0.20646244229962232,0.0,0.04490138480906421,0.0,0.32899706252622746,0.08854385228703315,0.0,0,Rational Spender,2
BUDU00599,651225.4237288135,59,0.3220338983050847,0.2033898305084746,0.3050847457627119,0.1016949152542373,10,0.8967379045485455,0.25,Kartu Debit,L,31.0,18693665,0.587,B,Kelas B (Menengah Atas),Bekasi,Metropolitan,2700000,0.19358549592294058,0.13377127345317694,0.0776710399950029,0.13002605257884092,0.0,0.06695070310731008,0.0,0.0,0.08426877100017438,0.03699934673353755,0.0,0.0,0.0,0.1907251778264185,0.0,0.025565882313135863,0.06043625706946226,1,Emotional Spender,0
BUDU00600,3470144.6153846155,65,0.26153846153846155,0.13846153846153847,0.9692307692307692,0.13846153846153847,10,1.0773421185990775,0.3477,Kartu Kredit,P,54.0,90356489,0.312,A,Kelas A (Kaya),Yogyakarta,Kota Besar,420000,0.02557197793574553,0.08162905203684706,0.05624372116613185,0.030705437237375167,0.02276296177414907,0.03633898653747084,0.0,0.0,0.0,0.06391974796882773,0.0,0.0961338787033482,0.0,0.3814095089807829,0.0,0.0,0.20528472765932168,2,Impulsive Spender,1
BUDU00601,22500.0,12,0.16666666666666666,0.25,0.0,0.0,5,0.5144013551777972,0.1333,Tunai,L,21.0,1012061,0.963,E,Kelas E (Miskin),Cirebon,Kota Kecil,320000,0.0,0.0,0.0,0.0,0.0,0.0,0.12481481481481481,0.0,0.3788888888888889,0.0,0.06111111111111111,0.0,0.05296296296296296,0.0,0.38222222222222224,0.0,0.0,0,Rational Spender,2
BUDU00602,57916.666666666664,24,0.2916666666666667,0.08333333333333333,0.0,0.125,7,0.8810271217534201,0.1458,Tunai,P,29.0,1526570,0.815,D,Kelas D (Menengah Bawah),Denpasar,Kota Besar,900000,0.0,0.0,0.15827338129496402,0.0,0.0,0.0,0.29345323741007195,0.0,0.20330935251798563,0.0,0.019856115107913668,0.0,0.07553956834532374,0.0,0.09661870503597123,0.15294964028776978,0.0,0,Rational Spender,2
BUDU00603,145845.94594594595,37,0.2702702702702703,0.08108108108108109,0.0,0.13513513513513514,8,0.7894013706735634,0.1392,Gopay,L,39.0,4447073,0.675,C,Kelas C (Menengah),Semarang,Kota Besar,1800000,0.18607193817986398,0.0,0.08187091155050683,0.12199099382910512,0.0,0.0,0.0,0.1779923280766451,0.32798398902952025,0.0,0.0,0.0,0.006337675814910217,0.0,0.06669384578322184,0.031058317736226675,0.0,1,Emotional Spender,0
BUDU00604,148272.72727272726,33,0.48484848484848486,0.09090909090909091,0.0,0.030303030303030304,7,0.554069052319988,0.2015,Gopay,P,18.0,5472411,0.697,C,Kelas C (Menengah),Bandung,Kota Besar,2500000,0.11357040670345392,0.0,0.23529531984467605,0.030880850194154916,0.0,0.0,0.0,0.0,0.3575516043327202,0.0,0.052013079910075616,0.0,0.0,0.0,0.17101982423870835,0.039668914776210915,0.0,1,Emotional Spender,0
BUDU00605,2596414.864864865,74,0.3108108108108108,0.0945945945945946,0.8648648648648649,0.12162162162162163,10,0.9761813025945663,0.3284,Kartu Kredit,L,26.0,24883609,0.278,A,Kelas A (Kaya),Tangerang Selatan,Metropolitan,1700000,0.044129977562616225,0.10551711897954924,0.060125526518635106,0.045594575055937316,0.143217232493662,0.0870717262420583,0.0,0.0,0.0,0.08548429825533857,0.0,0.06403840638885115,0.0,0.18791660225872786,0.0,0.0,0.1769045362446242,2,Impulsive Spender,1
BUDU00606,59155.1724137931,29,0.3448275862068966,0.20689655172413793,0.0,0.13793103448275862,5,0.847563490241997,0.2034,Dana,L,27.0,1871194,0.762,D,Kelas D (Menengah Bawah),Pekalongan,Kota Kecil,310000,0.0,0.0,0.1584377732439522,0.0,0.0,0.0,0.0,0.0,0.14934421451471874,0.0,0.0,0.0,0.12451180413873507,0.0,0.42617312736811425,0.14153308073447973,0.0,0,Rational Spender,2
BUDU00607,168481.57894736843,38,0.15789473684210525,0.07894736842105263,0.0,0.02631578947368421,7,0.6165722408424134,0.0829,Gopay,P,22.0,3040457,0.719,C,Kelas C (Menengah),Kediri,Kota Kecil,320000,0.12395545350889524,0.0,0.21729690892335568,0.12315886478296863,0.0,0.0,0.0,0.13231182543773332,0.35345110350967623,0.0,0.0,0.0,0.0,0.0,0.04385923808631273,0.005966605751058214,0.0,1,Emotional Spender,0
BUDU00608,693151.4285714285,70,0.2571428571428571,0.2857142857142857,0.34285714285714286,0.11428571428571428,9,0.8360546679493752,0.2614,Kartu Debit,L,35.0,10123185,0.608,B,Kelas B (Menengah Atas),Bogor,Metropolitan,1100000,0.20147112772719217,0.15371409257099047,0.10659183934246486,0.1545673384088408,0.0,0.032404793015750014,0.0,0.0,0.15877998211069114,0.03842079446668013,0.0,0.0,0.0,0.1481412018812628,0.0,0.005908830476127665,0.0,1,Emotional Spender,0
BUDU00609,170337.25490196078,51,0.2549019607843137,0.21568627450980393,0.0,0.0784313725490196,9,0.7166496898867818,0.1657,Kartu Debit,P,27.0,6742092,0.728,C,Kelas C (Menengah),Depok,Metropolitan,2200000,0.19767013537158118,0.0,0.178607606593609,0.019430886821990977,0.0,0.0,0.0,0.010670872087669215,0.3755410258771526,0.0,0.08354820885901096,0.0,0.02770743162353808,0.0,0.06438207938115849,0.04244175338428953,0.0,1,Emotional Spender,0
